T1,T2,T3
11.202790,32.988722,24.996437
15.296255,65.840378,-37.531412
72.409180,-16.803058,38.547839
38.245791,-42.343890,61.596650
33.603673,42.551983,-40.626947
40.985079,-74.005673,-47.889117
6.757377,32.884623,31.038023
32.147222,40.574813,-36.049860
-8.937895,9.885080,-9.700591
11.862226,24.035634,-39.459182
27.642693,-6.342804,72.848457
-10.648020,-27.244995,-53.460660
24.132757,-40.638270,62.590510
-30.383537,107.477512,-15.485436
76.300779,14.624314,16.428209
-27.642520,31.694297,54.256030
-51.346176,89.627797,-31.312806
69.290083,-32.614897,67.640517
8.165210,14.713683,-12.553843
-51.205583,1.517078,-57.919088
-75.122913,8.891998,-26.232160
-44.825345,24.889496,55.205297
-18.306112,-15.976325,-77.367660
-11.109233,20.938920,-27.274430
52.538207,13.503398,-70.020072
-31.218991,80.992730,-42.621480
61.356358,2.922760,27.051559
-26.770464,-1.680472,53.347318
-5.104631,-3.247146,-21.740336
-40.958062,1.828014,62.678554
-51.633275,35.324853,-46.325207
-77.190085,-21.022146,9.672511
-2.568636,21.655576,-27.734712
-13.200698,-7.253444,-68.074193
-74.454320,-9.024482,-30.880455
32.542203,46.453149,-57.841687
-49.435294,54.771279,-37.921910
16.860687,-84.323421,9.611918
-47.518040,58.088259,76.947815
42.079945,-49.888901,14.738938
-76.524475,0.681346,-27.570524
26.647195,-11.891248,-54.208128
-10.622260,-10.247488,-59.307465
-77.846726,-27.193383,-6.356877
20.153326,-24.464055,-40.030865
16.816832,23.163481,-32.411991
36.479739,46.280468,-41.955304
24.411618,-18.889852,58.182591
32.817420,42.062471,-37.883426
-49.530370,24.137164,56.402606
-29.313821,102.415966,-17.487304
-17.532884,30.069600,64.492148
-27.471695,27.464819,57.400903
-32.176362,30.226808,69.973050
-69.828113,41.606765,-33.421724
9.426277,-37.781859,58.355719
52.261797,15.674543,-66.899413
70.526384,-17.054497,43.335723
2.274328,-78.407950,-27.170578
-48.514002,38.558276,76.234981
-56.125726,19.618766,-22.968930
75.956994,-29.425968,43.453733
-31.031818,38.112706,70.153150
-77.248031,-15.355279,-10.994508
-38.871851,-30.190188,-25.370544
-40.005599,-6.388771,-6.591169
-45.804272,57.689526,74.231315
51.693865,30.422501,-51.979609
-7.011343,57.338891,46.967074
21.507605,-12.039917,56.774233
-56.122079,-5.573609,73.472564
56.938917,-46.405454,61.972364
41.491218,-38.273233,65.668493
19.339400,-94.517210,-29.865909
5.764710,67.861637,-34.781027
60.720561,5.341902,24.847998
-46.836131,4.721356,62.506858
22.878691,-22.432036,53.618694
-60.397650,-27.191398,-0.301005
-26.861267,4.410417,52.594267
31.050975,-80.168002,11.115055
-53.732172,92.394544,-31.521065
12.845399,-27.427184,77.270331
-81.093888,-6.041247,-3.894536
-82.995663,-28.253206,-6.603502
-29.365434,14.784946,65.782051
57.721748,-14.874154,59.214000
30.328887,-72.499532,-33.888440
-17.691896,-24.171042,-46.811220
-21.588630,73.096374,-36.085194
-61.362441,24.147365,-21.653251
81.307391,33.716605,-0.353725
-27.901387,51.447528,-30.727699
50.274434,-44.177108,70.300824
-18.266704,-16.869396,-77.739068
60.847426,100.474881,-8.478473
52.362790,-73.144912,-55.307229
20.142182,53.887040,24.023241
69.446393,-28.439951,-21.277907
-19.155024,22.284933,-54.387283
-75.881135,-38.302333,9.956070
1.574625,32.807229,-22.641251
2.662840,-44.930923,64.375979
37.072756,-1.603181,-78.977281
-29.189349,27.970173,57.629974
-14.175196,-11.415019,-65.004870
-53.984899,14.335743,-38.366158
-28.537860,33.003203,72.083091
-52.465488,-32.516690,12.352829
-39.579298,-6.364276,-51.191902
-23.547423,-28.276536,-61.688806
7.670053,-30.494224,62.639476
70.658814,5.381560,15.001931
54.631960,-74.941538,29.548667
-56.018702,-7.409011,69.314776
5.535438,8.848369,-37.738451
48.437871,39.342432,-55.789667
36.841803,-53.725222,7.220784
15.839211,53.714247,32.938187
73.301221,-19.132580,38.167561
-6.556976,-32.372288,-53.183886
-10.394414,-19.334958,-14.961793
54.938689,-23.545847,56.363077
-11.941190,58.660127,42.171439
6.450845,35.040944,29.718471
16.499926,57.303064,32.011328
55.081914,-76.526938,-6.248168
29.456214,57.295836,17.471814
34.197042,-1.396411,58.624791
-10.540870,-17.760740,-19.933782
74.015253,-1.920380,-7.221696
21.191882,-86.391567,21.503543
-13.324366,-19.547043,-11.397362
64.064546,-38.205946,-18.118865
-51.956701,-17.705777,-1.326036
-53.072660,43.860166,73.772819
-56.976840,-28.285631,14.698706
-59.753106,76.238343,-32.333722
-45.503903,-39.545306,12.022495
30.504761,40.332382,-43.723072
25.436532,-63.196409,-16.838876
1.601728,13.964157,-44.657319
-53.608540,-44.689804,17.791771
31.380412,-85.030690,28.979213
-4.463691,-32.264070,64.550358
68.096957,-19.642094,-5.705514
21.592114,-13.587794,51.494235
-54.716177,68.799410,-38.611416
-1.460985,52.437165,38.065763
-70.465927,3.715620,-18.970616
-35.958784,8.678120,72.531715
-50.579369,-6.461712,67.193098
-24.052850,-23.427734,-11.086444
36.492070,-78.415443,29.200885
-60.494465,79.267265,-32.098628
53.412122,-75.836254,-6.005470
-64.809674,75.232089,-32.532114
-12.214452,-6.982781,-33.590771
-63.004545,-16.682126,10.005658
-67.001810,-17.183944,8.453943
45.846689,-75.023759,40.957613
-52.620020,-15.059878,64.292019
-14.730924,-13.913994,-76.214208
-8.941608,-17.694103,-13.066633
51.089014,-46.867909,66.344460
10.091802,23.297928,-40.200016
-66.859088,19.565174,-39.634192
-79.987685,-19.490802,3.855911
68.488845,-30.777321,57.913419
-79.719051,-20.046422,5.089371
20.467813,-94.230582,-29.700091
-7.184630,47.201038,52.986050
35.233344,-41.216323,67.794705
68.170992,-30.524556,52.962131
26.017008,-92.525347,-25.282832
-39.835657,-4.755304,-53.678360
-66.460841,65.494481,-50.238465
24.723350,-48.846657,74.176160
4.343669,-30.450605,69.721198
5.657037,62.041799,-33.171183
-10.961941,-10.544219,3.769090
-56.967233,7.602663,75.859417
-2.865603,55.249026,42.417802
-54.046915,12.033195,57.680774
6.315190,73.703607,-33.719793
59.093276,81.879337,-18.305885
-32.775484,104.969443,-29.819851
-33.691244,103.229114,-29.609386
-55.281671,-37.216036,-15.592886
35.733169,-17.607119,-61.264325
81.481308,4.922795,-2.065783
-3.756113,7.217225,-2.957466
17.252687,-21.922585,-54.453458
6.040504,73.552770,-33.842752
-15.434131,-8.796330,-87.145535
5.627627,56.746694,-32.757618
-66.910444,-38.972799,1.746167
46.975092,-71.989167,-50.346811
-38.081839,-34.795791,4.589501
-52.560649,37.720741,-45.319815
20.246461,56.216434,22.682545
71.416466,-5.808093,44.906643
18.801975,-44.411102,58.902583
-55.535361,-38.048350,34.499154
-39.616989,4.138471,-71.190160
-30.614255,-9.921973,-62.830281
78.337575,0.818974,29.446119
-42.836597,97.715314,-23.648642
47.001621,-3.343074,-72.959490
-39.395409,34.620928,67.092804
-57.296873,4.080714,78.610388
-38.314733,53.218221,-36.362164
-20.883545,1.236491,48.733125
74.767227,2.585977,31.168500
73.479772,-29.263945,-26.381730
-51.713664,-11.133368,-47.209148
-60.261429,-35.503775,32.540973
25.153531,-37.517279,83.698289
35.565294,46.719337,-32.315574
30.232548,0.189607,-50.201179
-42.111405,-18.166645,-2.987268
-72.484337,47.681126,-31.349680
41.751552,-59.306958,-32.844103
24.718763,54.956848,20.266768
34.796321,-37.602911,75.202535
58.530666,-1.660340,36.910235
36.615645,57.319021,9.410130
16.732411,39.455258,-23.932532
39.194911,-23.956487,45.279945
72.632349,-12.156732,45.171210
-3.930264,20.012017,-30.752732
3.175411,77.949244,-35.387588
-71.218263,-4.481380,-1.997878
-74.854017,44.730811,-32.152867
53.630367,-4.052256,47.461004
-84.023742,19.099550,-23.001557
-9.977027,-31.369658,-52.422047
34.492703,-84.111566,32.871247
54.240960,80.035312,-15.998490
51.518315,-72.203330,37.971306
24.791457,-40.241445,77.702244
-49.885675,34.629405,73.249439
54.280510,-4.553832,46.993531
-78.232897,-39.694087,1.976506
78.409875,11.601837,15.096350
15.441381,-19.343607,-38.269803
-57.537559,-11.100742,-42.348337
33.330378,-1.985553,54.990195
40.734239,-36.702186,75.071833
10.155170,50.803988,39.726453
-40.711845,-1.582002,68.120531
-29.383051,92.943991,-24.885017
31.220453,-75.150156,26.087758
14.130292,-83.973626,-29.887073
64.571905,-28.408950,-5.082817
-49.509765,43.273929,77.920372
-55.321334,19.520684,-22.858189
1.218486,39.168152,-26.474848
-4.728409,23.509877,-51.587545
14.979193,53.253289,30.309502
51.631040,-0.958627,36.459462
33.705972,42.479446,-40.266348
-44.432427,48.295799,76.599862
-63.148150,53.132679,-46.578136
-41.869897,96.683631,-27.779095
51.611585,-12.570303,61.980333
-15.460829,32.326609,51.617410
27.697966,-75.465504,10.140913
-18.314257,2.266939,48.044269
35.784065,-33.134624,44.782518
66.103143,-8.436270,47.137342
21.787095,-12.804353,55.454964
30.376606,40.679108,-45.051995
9.429114,17.113750,-21.045828
-22.911641,21.784553,-42.804462
-76.968269,6.218360,-28.788229
-78.374465,-7.468569,-8.451967
20.571997,-46.356417,55.435710
-26.999513,38.965591,47.555310
-68.680977,-6.373728,-1.351919
-44.830771,91.642189,-25.851831
-56.554667,-7.235089,64.265897
49.989830,-36.943664,75.884583
48.397735,-47.517273,12.827695
-61.938866,-30.888392,8.038930
-33.989234,5.623852,62.413288
-35.052495,103.446379,-28.329889
-41.145438,54.056668,73.067238
-47.381199,1.275505,-62.305590
81.148527,6.109658,16.389333
66.365699,-74.596972,-6.146190
49.980714,64.635471,-27.528756
56.647523,11.243260,34.301304
-33.979160,-37.571921,-0.876849
-29.326428,-1.489562,-9.958028
-81.782197,-8.725897,-8.848365
6.567699,12.167472,-39.515590
34.344302,-90.951856,-21.423334
-52.335640,19.883396,58.576058
-39.344906,19.965989,73.324808
-51.904343,-28.277437,-27.158063
51.908418,-48.066229,68.772919
17.318614,-85.469228,-30.591107
-24.852970,70.477206,-35.452799
-52.094243,-16.948615,-26.586962
-34.969459,52.739486,70.643541
27.972786,-5.883013,52.482929
42.443422,-59.199152,-33.090357
-36.873853,20.954462,72.578980
-49.245886,40.806665,76.704714
10.095651,59.552229,-32.889033
15.300824,70.509290,-39.165968
25.043225,-15.386121,-43.840559
-62.411151,-28.064710,4.263899
67.514623,-34.633857,55.287026
-45.234920,32.844945,59.300635
-85.941450,20.740005,-21.904774
30.806015,-19.953918,-58.238383
-34.300811,103.646506,-30.842658
8.173796,17.339954,-56.384707
51.155628,-69.982341,-51.809187
14.700635,17.576828,-15.403033
12.418489,58.024797,-32.055798
4.089931,35.653107,34.096660
-6.201773,40.738894,-23.469360
28.494897,-74.573786,28.608708
77.049215,-1.123692,23.697240
-71.158383,-19.750741,-15.550131
46.821624,-78.131465,37.048351
33.541063,-6.549228,-54.266042
76.152469,45.376927,-0.777860
-55.100926,-6.319791,71.245169
-74.143143,-12.898187,-4.603740
-42.198801,52.737834,70.900579
81.287758,41.190210,0.484578
-48.910275,17.686575,61.585895
-9.653917,-9.208234,-59.717971
81.044187,16.778029,6.513465
-41.821501,97.076092,-22.107979
-62.534044,56.415879,-44.763159
57.287965,-75.957376,-4.930584
-66.321738,-19.919900,10.530913
-8.287902,6.331898,-8.885113
65.348090,-39.627920,-7.765471
16.048100,17.081491,-41.676866
-15.439149,-9.636609,-66.431739
17.334843,65.460705,-29.965151
-73.947779,-13.064864,-5.283323
-35.804056,-39.429312,-2.050651
-21.867710,44.860474,-36.711307
-40.195856,2.445882,70.650001
-29.398732,4.279966,-7.857993
-51.793089,23.490798,-29.214318
-29.443127,34.810528,57.434003
59.429558,94.277395,-10.975795
-56.699683,-16.729426,0.755569
82.591985,37.665817,1.513726
-1.776260,52.863519,41.551650
-38.960247,-6.735816,-9.630984
27.398588,-86.470819,15.088279
26.449621,-5.007251,64.275852
-57.049482,-28.126019,22.193335
-15.128193,-9.777178,-86.817518
-22.381776,72.789418,-36.065831
-18.946937,-17.414780,-79.598315
-38.726476,98.219978,-19.545630
35.460453,-89.002473,-27.285635
14.737072,44.782121,-29.928756
26.103114,-37.049383,56.114908
25.053402,-21.566146,65.769669
-30.512671,-35.821369,-31.134074
-58.703380,76.574676,-34.758518
6.450957,-39.526598,70.750017
79.863103,7.354902,27.152474
-75.273825,38.832257,-40.697341
49.024159,32.683011,-50.768656
30.666620,-86.998686,-42.546057
29.940995,-85.321487,28.232788
79.927032,-8.677658,40.748023
-56.666869,-9.759147,-44.854715
35.574956,46.832016,-53.578896
-71.541811,22.904186,-36.054777
57.170459,-2.626428,32.256704
-67.611192,7.775255,-18.701610
33.123704,-89.492493,-26.990143
40.343717,-39.294289,66.924708
-35.353003,36.379142,48.617831
53.909601,2.518858,51.212334
61.780680,-37.664957,-10.951256
-78.433952,-14.549599,-8.604864
-83.080557,-9.689877,-4.621715
36.183915,-21.143402,45.907621
-82.701827,25.281036,-25.314169
-68.522232,61.244881,-49.264795
16.634328,58.114984,32.162217
55.588105,-24.916537,44.496893
-60.653126,24.169197,-20.247421
25.259925,-87.962053,-22.149045
62.181659,-28.913786,-16.208283
-51.714203,22.698046,-48.875247
71.805522,-77.396971,-5.613993
4.296555,76.579347,-35.275161
43.116358,-83.181331,8.022624
51.276776,-37.384542,76.242392
31.611487,-8.033807,-64.146592
-63.612560,76.460332,-31.062661
81.776832,-2.224967,34.094536
34.338880,46.487863,7.470376
58.022393,-13.596388,55.324669
-24.556977,29.731149,63.006363
20.808697,-43.893029,59.333885
35.466863,46.258987,-53.299798
-42.885573,26.414456,54.127837
84.773286,-5.735321,38.039497
-4.668644,29.484292,-20.317348
-9.290288,-43.046290,47.692725
-47.721735,-4.915147,-36.691894
-25.558606,25.061132,57.578143
1.452423,-43.625565,69.731653
39.893392,1.450472,-74.048301
-1.852913,-46.014965,64.378147
-32.682899,-35.459435,7.428128
81.722835,13.309792,14.879878
-75.024076,48.573015,-32.956163
34.864982,-88.183184,10.144390
30.291737,-17.221343,56.194675
-12.730929,-9.691760,-62.209308
37.748959,-45.733192,71.996192
6.136512,33.618699,32.887798
-10.583326,-15.059210,-61.800485
39.264781,54.351462,-57.893190
-75.261011,46.029324,-38.780799
14.938815,59.115051,35.915550
33.300479,46.521026,-55.618583
31.556481,-57.907431,-28.202517
-16.480284,53.722320,-34.006272
10.468627,52.714689,36.991390
-34.594493,-15.779098,0.127473
52.757736,-46.519165,57.774954
23.030192,-7.488755,67.899681
-47.347111,88.372504,-28.397835
-80.303362,13.396462,-13.441061
35.778504,-84.969611,-44.303609
-39.046504,-6.059874,-51.759414
-32.975169,-3.477648,-52.836741
-47.996153,23.516534,-20.939019
-2.363790,-33.752903,-51.005755
-3.040185,4.281858,-5.717120
64.587262,-33.956446,59.116089
62.324059,-37.488651,-18.485957
-14.092617,-9.815176,-24.953049
68.382533,-75.937569,-3.582137
32.383255,-21.628085,57.622466
-55.102369,2.367602,77.174244
3.123743,-29.657578,68.481270
38.307128,-30.984596,48.600163
46.438727,-81.558169,22.943016
-1.881171,44.160242,49.928584
22.567778,-77.386912,9.065715
67.744167,-29.852010,63.849066
36.076287,-35.189285,55.531353
-64.810928,-38.155059,20.312043
-75.822794,-16.902765,-4.412931
47.038438,-23.125983,85.571041
-28.097932,77.856987,-33.411010
-41.262350,1.627340,69.144830
22.016136,-48.428571,73.171022
-38.548372,21.925416,72.829050
29.210935,-17.480886,67.297948
-66.318497,64.758620,-48.951442
53.012299,74.444208,-18.760688
-46.844015,43.015296,74.020136
-68.976132,61.877258,-43.093658
-65.082770,20.300919,-21.464270
42.589831,85.668307,-22.394335
-88.384626,18.886996,-44.212014
6.291347,-80.116186,-26.750305
37.505725,-52.561187,8.530347
-20.722737,-17.425703,-83.956923
44.244125,-61.966260,-37.058416
59.396331,-82.533410,-5.466116
47.431463,7.554414,-71.891432
-10.968162,-15.521867,-62.456884
31.431140,44.011088,-26.551784
-55.248390,-8.758550,63.381929
9.755861,-31.958514,61.198144
-34.983315,-32.888662,-23.834761
-65.550913,19.559789,-41.567516
-49.766002,12.684824,-47.163482
22.510229,-28.828066,79.423927
-26.103452,-33.217577,-59.445223
60.617281,-36.779052,-15.769660
-46.630686,57.043186,76.508252
-85.942174,20.977917,-22.434233
-52.298137,0.181211,-60.281322
-48.240005,-42.328861,-9.966623
-28.948696,-43.377098,-9.429775
40.077674,55.456459,4.591880
44.186206,-48.048066,19.265845
72.758193,-29.691946,-25.651614
16.799798,-11.102088,61.962872
-60.844899,13.626847,-39.040855
62.256419,-46.570324,65.932801
37.638120,-37.813241,66.791646
-6.481295,5.787327,-12.752260
70.954890,-21.290808,49.259168
-32.328208,-33.920976,-25.350793
42.298265,60.072762,9.130655
3.517138,29.624830,-18.443081
4.492996,-81.006017,-24.565726
68.554115,-33.769926,-25.249970
-46.560951,-3.491893,69.574471
-28.102330,30.784778,58.172300
-66.612433,19.741635,-21.177547
44.084165,-9.129264,54.402032
-41.142485,-25.450527,23.114143
-34.164311,33.706537,52.153578
-29.530560,3.665149,55.800488
40.143066,-63.281092,-24.714323
82.588354,45.210474,0.837522
32.346685,-37.183240,75.090460
40.966830,-7.772384,-75.028119
36.130807,-86.877816,-10.940084
-21.754736,-18.395791,-38.681035
20.446705,-85.131163,11.542246
25.078369,-78.796574,7.963115
-54.354160,-16.822646,-6.882760
13.664545,-72.438585,-10.924628
-61.811781,33.913583,-28.405448
-51.573042,42.973344,68.381445
29.779768,-20.999647,-63.254993
-17.352335,58.452479,-38.215324
-55.484941,-16.410954,0.214845
-35.817663,9.425140,62.333349
-48.505330,74.422674,-59.178977
6.563287,42.819933,37.266114
18.747217,27.958251,-21.889671
50.137863,-74.862968,33.920727
33.188616,-86.959635,-19.541742
11.160436,-40.736202,64.540031
-69.015813,46.552063,-42.760603
-53.020383,29.544867,-46.347894
-22.647832,16.134739,53.341685
-16.473889,-17.440157,-65.528204
-47.885706,-44.062167,12.919032
34.127085,-75.603813,-29.039633
80.512876,14.177492,28.445154
16.299107,-35.731905,82.014242
80.889805,19.439184,8.220568
-53.201321,4.548890,72.679868
64.287948,-33.828610,60.718390
-87.702993,10.605822,-24.552972
-43.740120,-9.875140,-2.457156
76.261789,-1.680502,-9.098588
-17.337442,-15.734165,-82.334403
-7.013530,40.788269,49.436568
-49.882381,-46.625711,17.171279
60.086931,79.180072,-11.573177
20.832824,-21.195355,-53.584722
74.379532,18.312896,15.705054
-39.921885,-12.934005,-24.165727
-50.271152,29.489112,58.485112
-66.249315,65.668200,-50.320141
-20.266292,48.631967,54.406229
22.358286,-7.706854,67.910944
-6.379130,52.867309,50.141134
-38.552801,-34.098702,3.524924
-40.864870,94.235031,-22.126513
-37.431915,102.621972,-27.063367
32.142066,41.571188,-30.441739
-74.745775,-17.664912,-14.527982
-19.270389,15.487041,52.064891
-74.100768,49.420090,-32.725172
-20.427246,-16.992268,-82.904505
64.877870,-44.254785,-6.408766
48.408243,-72.957488,41.934110
-20.661215,-30.489946,-44.228703
44.225174,-77.906445,-38.438574
55.178198,-73.963041,32.332801
37.111976,-37.066830,54.799996
-56.922381,-16.591743,-0.642971
-61.519841,32.379701,-26.134422
42.967718,60.740976,-37.045182
-40.481170,-22.117599,20.829211
60.044527,78.957303,-11.594556
-7.392510,43.500931,54.869904
51.088263,60.053640,-7.557880
-48.545931,72.629843,-60.110490
35.494883,-44.796577,56.644870
59.954924,-31.183760,-18.077581
79.021112,-0.881752,-4.099208
14.140451,-82.011866,-30.026079
30.873060,-23.655868,60.429121
12.792889,20.216485,-49.306040
6.594866,54.574615,-33.524274
21.454571,-22.304309,54.841405
37.821983,-80.276136,-39.568965
11.944901,-24.423200,65.684166
44.460493,-74.720895,29.059946
-31.767759,14.891081,65.423700
52.893702,13.235028,-71.130299
63.346726,-36.882458,-17.956331
33.758445,-13.745978,-61.117566
-7.401371,46.354910,53.967782
-50.327913,57.327546,-42.590827
62.683798,-29.215269,-4.230813
48.782899,-78.522611,33.765032
40.908324,-85.636696,9.230834
30.195330,-70.005254,-27.563828
80.955157,19.789893,9.756805
30.622582,60.586470,16.019521
-47.570891,-43.200880,5.950177
-32.737652,19.708565,70.043316
-28.559169,107.549630,-14.928180
-15.154504,31.410340,62.029580
-26.191789,-29.028031,-6.196194
-53.804472,-7.374331,-5.176322
32.116744,-18.914194,-64.791624
-51.898614,66.806232,-59.328347
-35.866598,-35.064260,-44.095091
-29.845115,-33.133504,3.979283
-5.526630,40.710172,-23.428359
-46.063812,-36.875835,25.971384
-3.668899,-6.579659,-86.986271
34.393361,-18.616348,57.585494
-9.596609,0.972887,-13.747604
18.303428,44.650427,22.808752
50.151309,-41.778672,65.504855
-77.711370,39.331000,-31.547339
-34.317604,-18.608083,3.219417
36.748422,-59.190765,-30.859033
-8.657396,56.953934,38.569311
47.857421,-1.644523,-73.407530
36.423794,7.614802,-49.668343
19.098346,-84.609487,13.955336
59.020799,-78.514965,-8.125289
-41.336191,-37.022769,-31.426690
77.742017,-24.132478,38.004600
17.494610,-16.691383,-40.055350
31.715915,-19.963891,-63.320038
-49.486911,63.005408,-56.104587
-1.467673,-46.361578,63.132956
-31.188151,47.693306,-37.251260
26.917777,-89.790697,-36.572731
31.163901,-89.689370,-39.623779
63.978321,-31.152535,-5.488024
-27.102498,-34.532163,-52.495064
72.451113,7.770388,17.503799
54.242258,52.650289,-0.618977
-45.728517,26.720768,47.660730
-9.749872,-16.773193,-19.247655
-50.249446,11.170846,-45.335374
12.000565,-24.144794,64.557404
-53.257468,24.235852,-46.340232
29.210442,1.144230,-65.611063
57.269146,-83.851575,-11.779699
-0.578040,4.399360,-7.343294
51.735701,-0.250159,-74.329710
40.137995,-52.920356,9.391715
44.909850,4.166257,-65.132017
-10.071708,-17.077920,-19.863176
47.664649,-39.234925,77.205610
46.136193,-82.100335,22.937618
-19.907312,47.393753,52.438304
-51.507071,-10.852416,67.447924
37.598714,51.556735,-29.527013
5.384981,53.390216,-34.341200
36.474002,50.923788,-57.651299
20.506736,-10.278187,59.494405
30.580315,-47.655558,72.779291
37.303508,-46.672940,72.684680
69.649954,-42.562360,55.275254
-37.965582,-3.086254,-46.163134
-70.685824,59.197975,-42.948546
47.226537,-61.408971,-23.971255
45.444926,-74.933903,41.596201
-44.942856,-24.309137,-25.442726
-9.217246,-16.640978,-21.099717
-27.857342,64.817440,-35.693566
-36.678100,-2.091256,-10.125923
-34.624854,-17.739572,0.691014
60.532028,99.322207,-8.819367
-63.720563,54.268224,-47.815815
49.757962,22.021255,-57.600309
-9.808649,21.686647,-28.316840
25.482556,45.735078,-55.241656
-73.901234,-9.838314,-2.951984
3.666984,-31.483198,68.036784
-75.591348,49.285435,-35.476819
-53.496364,-21.217732,66.892397
-30.592193,-35.482509,-26.104902
-70.470839,66.205230,-45.938071
19.674334,24.400115,-34.579530
-55.657373,88.023248,-36.208844
-34.414360,-4.122589,-7.195682
-59.132790,6.230896,79.450336
-44.355754,97.331413,-32.960178
79.051946,8.478629,15.684671
13.565803,-35.307421,66.309764
14.062236,23.361542,-40.742561
4.637765,34.054691,34.022892
-29.292246,103.463724,-18.475233
5.421289,8.555683,-37.170647
-52.818632,24.325224,-47.935427
-53.342715,13.114011,-34.483778
-54.609281,51.656896,-37.766606
44.257992,-35.025895,49.129812
-0.336238,44.581542,45.428284
29.281645,-25.747018,-61.994769
-8.816644,-6.147362,-34.235779
18.827599,23.260562,-38.739594
-60.579760,0.239187,-4.072014
26.536602,52.799187,17.117759
-35.023783,31.335006,68.342921
-51.253964,87.536038,-36.243245
62.212714,-33.318745,-17.819567
47.288281,84.745140,-22.749815
26.125489,-40.702885,61.494796
-10.723965,14.144709,-48.046549
36.698624,-56.638447,9.418734
62.616291,-27.631349,-2.452659
-34.848717,-19.338804,-21.584957
32.524342,-20.909249,66.472136
-25.492977,-30.553298,-6.841220
-7.083159,48.702449,51.174465
19.522832,56.730580,22.555459
3.030451,53.888063,34.392712
-27.501285,5.848873,52.778648
49.881842,30.849990,-54.481806
23.860771,-91.153289,-27.067765
16.902479,42.906657,21.765203
-14.512159,-10.450266,-65.090586
12.236130,22.851494,-14.603195
-25.566482,68.578025,-35.354100
13.379975,-75.589655,-11.499260
-59.509779,46.031453,-38.819935
-48.640913,40.479868,76.144985
12.275846,21.743981,-47.049453
-80.267479,16.521382,-20.240506
-53.882246,69.990673,-32.718620
-5.408270,22.787791,-51.091819
21.215736,-72.803058,-11.190974
-80.100329,8.996459,-18.795847
31.881693,-58.263892,10.711650
40.700717,-36.897290,65.622392
-58.945988,29.412686,-26.134413
8.554644,15.022546,-12.734649
80.947071,37.786396,1.912004
-50.720622,13.402274,-31.669841
-83.875925,-28.575604,-4.911126
-41.005397,6.391712,66.085559
-73.242333,28.709964,-46.205791
-71.775442,-21.013854,1.033829
-41.619902,17.500168,-24.237828
36.437410,-77.140762,33.209122
13.036533,-74.890983,-11.854471
35.147739,-75.585651,-35.732655
11.174938,69.221234,-34.060815
-56.994930,62.904754,-44.067390
39.185646,-0.129041,-70.316504
12.170543,20.381411,-45.981112
33.338690,2.884701,-52.274481
-29.324429,-37.561207,-45.868512
-9.743065,-8.809799,-82.700472
-53.512151,-38.485996,-11.224970
58.006303,90.927288,-13.986330
-49.427355,89.259320,-40.306425
29.448050,-17.819114,-54.712702
53.896210,3.595767,36.023627
-32.880671,29.285660,69.982707
-43.233138,7.347011,65.369217
-23.421539,75.679304,-38.304937
-17.330234,-24.328986,-47.663599
10.560103,23.096681,-50.968568
-8.242115,-34.260538,65.483220
-54.948210,-39.350779,35.414355
-3.490509,-31.140689,-48.723635
14.366228,-11.425048,59.491597
43.906538,58.770764,-33.406463
-38.802945,73.853504,-47.257268
22.677281,-20.664596,-45.446850
23.995609,-1.143576,49.729413
-9.948882,-8.004677,-19.338540
-48.330777,-22.589272,-25.071441
51.431968,-26.135001,80.734572
-7.273101,34.574003,47.994711
58.030724,-75.789984,-6.509005
-40.948169,3.798053,65.982242
23.983477,-75.774058,11.638302
-35.700915,-42.225805,-6.396479
-74.590476,-23.591094,5.493851
34.804409,-19.710776,57.073770
-45.778771,30.366371,75.093314
-65.130404,24.360080,-42.827728
72.523613,-8.058326,-7.278578
14.577507,22.014774,-49.761260
-40.072648,75.169876,-48.880017
26.289607,-87.044060,4.553955
2.862411,-79.474223,-24.356240
31.488124,33.128321,-22.927537
13.277204,17.123838,-13.527444
21.892266,-13.275032,73.290812
-10.922380,-8.842138,-87.676171
-2.840052,60.634358,43.764970
39.142919,-62.114815,-25.030529
36.345642,46.637000,-25.647587
21.915857,70.913950,-29.549051
-51.203404,90.940768,-39.503809
-43.138404,-16.170624,-2.574061
63.396262,-43.394091,67.961637
-60.204972,32.692332,-30.696723
55.539053,-71.059521,42.932184
27.748071,-62.781605,-16.084627
-67.812340,-4.547324,-1.754844
40.648799,-59.859456,29.086743
73.607825,-6.796190,-10.879639
-57.537177,0.491529,-5.058629
-11.979251,16.806771,-30.618376
9.490014,-80.257485,-26.720381
50.760808,-25.304929,73.718041
-22.508937,-18.482724,-70.954032
-72.786963,-20.953547,6.711773
75.070511,3.753820,5.961887
29.978535,-16.674322,55.843040
-29.095725,-37.165068,-46.699350
-33.599711,-2.101295,-7.861638
50.299578,65.889349,-10.176107
50.287925,-7.418806,51.113359
-16.759759,34.055871,58.601995
73.909674,-36.793190,65.306788
-48.311248,-33.577117,-6.289511
-29.573844,-39.046903,-48.561178
49.185616,-34.290366,78.525363
-27.682954,76.294611,-42.466940
26.641823,-90.652396,-33.638524
25.241382,-40.493963,76.812504
-73.615282,-8.885722,-31.522106
-17.407717,-15.918485,-81.951501
41.941611,-84.223930,9.556264
3.356372,-31.622141,66.075495
34.634557,-87.033532,-41.991187
-35.855792,8.547931,71.432203
-39.677905,98.334157,-19.219581
